set_num,name,num_parts,set_img_url,set_url,last_modified_dt
fig-000119,Spaceman (23318 Visor),5,https://cdn.rebrickable.com/media/sets/fig-000119/84997.jpg,https://rebrickable.com/minifigs/fig-000119/spaceman-23318-visor/,2020-05-04T20:54:27.410836Z
fig-000120,"Santa, Plain Yellow, Black Hips",5,https://cdn.rebrickable.com/media/sets/fig-000120/76030.jpg,https://rebrickable.com/minifigs/fig-000120/santa-plain-yellow-black-hips/,2020-05-04T07:54:41.031229Z
fig-000121,"White Torso, Red Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-000121/70266.jpg,https://rebrickable.com/minifigs/fig-000121/white-torso-red-legs-black-hair/,2020-06-17T14:14:49.821487Z
fig-000122,Legolas Greenleaf,4,https://cdn.rebrickable.com/media/sets/fig-000122/107219.jpg,https://rebrickable.com/minifigs/fig-000122/legolas-greenleaf/,2020-04-26T16:02:59.803422Z
fig-000123,Snap Lockitt,4,https://cdn.rebrickable.com/media/sets/fig-000123/57178.jpg,https://rebrickable.com/minifigs/fig-000123/snap-lockitt/,2020-05-01T16:55:12.594098Z
fig-000124,"Chewbacca, Reddish Brown",3,https://cdn.rebrickable.com/media/sets/fig-000124/58504.jpg,https://rebrickable.com/minifigs/fig-000124/chewbacca-reddish-brown/,2020-04-18T02:13:22.694628Z
fig-000125,Worriz in Fire Chi Outfit,4,https://cdn.rebrickable.com/media/sets/fig-000125/110120.jpg,https://rebrickable.com/minifigs/fig-000125/worriz-in-fire-chi-outfit/,2020-04-27T00:55:29.124292Z
fig-000126,"Racer, Yellow and White Outfit with Tiger, Black Diving Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000126/66246.jpg,https://rebrickable.com/minifigs/fig-000126/racer-yellow-and-white-outfit-with-tiger-black-diving-helmet-with-visor/,2020-05-26T19:16:09.959244Z
fig-000127,"Construction Worker, Blue Overalls, Red Hard Hat",4,https://cdn.rebrickable.com/media/sets/fig-000127/109748.jpg,https://rebrickable.com/minifigs/fig-000127/construction-worker-blue-overalls-red-hard-hat/,2020-05-24T00:27:24.959981Z
fig-000128,"Man, White Vest with Truck, Blue Legs, Red Cap (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-000128/57424.jpg,https://rebrickable.com/minifigs/fig-000128/man-white-vest-with-truck-blue-legs-red-cap-3626a-head/,2020-06-01T22:03:23.121548Z
fig-000129,Director,4,https://cdn.rebrickable.com/media/sets/fig-000129/68542.jpg,https://rebrickable.com/minifigs/fig-000129/director/,2020-04-24T19:40:08.192409Z
fig-000130,"White Torso, Black Legs, Dark Brown Hair, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-000130/68517.jpg,https://rebrickable.com/minifigs/fig-000130/white-torso-black-legs-dark-brown-hair-glasses/,2020-05-09T20:19:51.861532Z
fig-000131,Marge Simpson (CMF),4,https://cdn.rebrickable.com/media/sets/fig-000131/65310.jpg,https://rebrickable.com/minifigs/fig-000131/marge-simpson-cmf/,2020-04-22T20:54:42.322226Z
fig-000132,Monster with Black Helmet,4,https://cdn.rebrickable.com/media/sets/fig-000132/97663.jpg,https://rebrickable.com/minifigs/fig-000132/monster-with-black-helmet/,2020-04-16T07:45:48.708153Z
fig-000133,"Man, Plain Blue, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000133/136764.jpg,https://rebrickable.com/minifigs/fig-000133/man-plain-blue-white-helmet-with-visor/,2020-05-25T20:55:53.502064Z
fig-000134,"Construction Worker, Red Torso, Blue Legs, Red Hard Hat, Yellow Vest",5,https://cdn.rebrickable.com/media/sets/fig-000134/136752.jpg,https://rebrickable.com/minifigs/fig-000134/construction-worker-red-torso-blue-legs-red-hard-hat-yellow-vest/,2022-11-23T12:13:39.234130Z
fig-000135,"Racer, Blue Jumpsuit with Octan Logo, White Helmet with Visor, Yellow Life Vest",6,https://cdn.rebrickable.com/media/sets/fig-000135/109921.jpg,https://rebrickable.com/minifigs/fig-000135/racer-blue-jumpsuit-with-octan-logo-white-helmet-with-visor-yellow-life-vest/,2020-06-01T23:19:44.891760Z
fig-000136,"Paramedic, Vibrant Yellow Safety Vest, Dark Turquoise Legs, Dark Orange Hair, Safety Glasses",5,https://cdn.rebrickable.com/media/sets/fig-000136/147806.jpg,https://rebrickable.com/minifigs/fig-000136/paramedic-vibrant-yellow-safety-vest-dark-turquoise-legs-dark-orange-hair-safety-glasses/,2024-01-02T21:56:12.544001Z
fig-000137,Soldier (Imperial Soldier) - Bicorne Hat,5,https://cdn.rebrickable.com/media/sets/fig-000137/147604.jpg,https://rebrickable.com/minifigs/fig-000137/soldier-imperial-soldier-bicorne-hat/,2020-04-23T21:44:52.383070Z
fig-000138,"Axel, Trans-Neon Green Visor",5,https://cdn.rebrickable.com/media/sets/fig-000138/65564.jpg,https://rebrickable.com/minifigs/fig-000138/axel-trans-neon-green-visor/,2020-05-03T02:28:12.138639Z
fig-000139,"Worker - Blue Torso, Orange Overall, Black Cap",4,https://cdn.rebrickable.com/media/sets/fig-000139/72421.jpg,https://rebrickable.com/minifigs/fig-000139/worker-blue-torso-orange-overall-black-cap/,2020-06-07T18:02:31.052567Z
fig-000140,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Red Hard Hat, Stubble",4,https://cdn.rebrickable.com/media/sets/fig-000140/138404.jpg,https://rebrickable.com/minifigs/fig-000140/construction-worker-orange-jacket-with-zipper-and-reflective-stripes-red-hard-hat-stubble/,2020-05-06T20:32:44.003132Z
fig-000141,"Volcano Explorer, Man, Olive Green Jumpsuit with Straps, White Hard Hat with Visor, Breathing Apparatus, Airtanks, Goatee Beard",7,https://cdn.rebrickable.com/media/sets/fig-000141/126285.jpg,https://rebrickable.com/minifigs/fig-000141/volcano-explorer-man-olive-green-jumpsuit-with-straps-white-hard-hat-with-visor-breathing-apparatus-airtanks-goatee-beard/,2020-06-09T22:09:51.937483Z
fig-000142,"AT-AT Driver, Sand Blue Uniform",4,https://cdn.rebrickable.com/media/sets/fig-000142/57447.jpg,https://rebrickable.com/minifigs/fig-000142/at-at-driver-sand-blue-uniform/,2020-06-20T00:52:04.309311Z
fig-000143,Gorzan with Flat Silver Shoulder Armor,6,https://cdn.rebrickable.com/media/sets/fig-000143/63281.jpg,https://rebrickable.com/minifigs/fig-000143/gorzan-with-flat-silver-shoulder-armor/,2020-04-27T03:01:57.296792Z
fig-000144,"Luke Skywalker, White Robe, White Legs, Cheek Lines",4,https://cdn.rebrickable.com/media/sets/fig-000144/64113.jpg,https://rebrickable.com/minifigs/fig-000144/luke-skywalker-white-robe-white-legs-cheek-lines/,2020-06-19T22:22:31.154294Z
fig-000145,Bard the Bowman,4,https://cdn.rebrickable.com/media/sets/fig-000145/108859.jpg,https://rebrickable.com/minifigs/fig-000145/bard-the-bowman/,2020-04-26T16:01:00.333209Z
fig-000146,"Racer, White Shirt with Two Stripes and 'S', White Legs, Blue Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000146/73391.jpg,https://rebrickable.com/minifigs/fig-000146/racer-white-shirt-with-two-stripes-and-s-white-legs-blue-helmet-with-visor/,2020-05-25T20:36:28.760821Z
fig-000147,Jor-El,5,https://cdn.rebrickable.com/media/sets/fig-000147/150922.jpg,https://rebrickable.com/minifigs/fig-000147/jor-el/,2020-04-22T23:51:30.333432Z
fig-000148,"Race Driver, Orange Torso, Orange Legs, Red  Helmet",5,https://cdn.rebrickable.com/media/sets/fig-000148/57978.jpg,https://rebrickable.com/minifigs/fig-000148/race-driver-orange-torso-orange-legs-red-helmet/,2020-05-09T19:57:44.494745Z
fig-000149,Jay ZX with Shoulder Armour,5,https://cdn.rebrickable.com/media/sets/fig-000149/103207.jpg,https://rebrickable.com/minifigs/fig-000149/jay-zx-with-shoulder-armour/,2020-04-13T06:29:35.301547Z
fig-000150,"Basketball Player, Light Gray torso, Black Legs",3,,https://rebrickable.com/minifigs/fig-000150/basketball-player-light-gray-torso-black-legs/,2020-05-06T14:19:03.123175Z
fig-000151,Worriz with Pearl Gold Shoulder Armor,6,https://cdn.rebrickable.com/media/sets/fig-000151/117791.jpg,https://rebrickable.com/minifigs/fig-000151/worriz-with-pearl-gold-shoulder-armor/,2020-04-27T03:16:14.708384Z
fig-000152,Sandy Moondust,5,,https://rebrickable.com/minifigs/fig-000152/sandy-moondust/,2020-05-04T22:01:57.021955Z
fig-000153,"Racer, White Jacket with Zipper, Red Helmet with Visor (3626a Head)",5,https://cdn.rebrickable.com/media/sets/fig-000153/70729.jpg,https://rebrickable.com/minifigs/fig-000153/racer-white-jacket-with-zipper-red-helmet-with-visor-3626a-head/,2022-07-10T17:49:03.178301Z
fig-000154,"Basketball Player, Tan Torso, Black Legs",3,,https://rebrickable.com/minifigs/fig-000154/basketball-player-tan-torso-black-legs/,2020-05-06T14:20:56.577637Z
fig-000155,"Man, Green Jacket, Blue Legs, Red Helmet with Visor, Yellow Life Vest, Blue Sunglasses",6,https://cdn.rebrickable.com/media/sets/fig-000155/69181.jpg,https://rebrickable.com/minifigs/fig-000155/man-green-jacket-blue-legs-red-helmet-with-visor-yellow-life-vest-blue-sunglasses/,2020-06-01T21:17:48.733581Z
fig-000156,"Ninja, Red",4,https://cdn.rebrickable.com/media/sets/fig-000156/65600.jpg,https://rebrickable.com/minifigs/fig-000156/ninja-red/,2020-04-27T19:51:14.716700Z
fig-000157,Biff Starling,5,,https://rebrickable.com/minifigs/fig-000157/biff-starling/,2020-05-04T22:02:30.195976Z
fig-000158,"Medium Blue Torso, Blue Overall, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000158/70661.jpg,https://rebrickable.com/minifigs/fig-000158/medium-blue-torso-blue-overall-blue-cap/,2020-06-07T18:19:52.490855Z
fig-000159,"Race Driver, Red Torso, Red Legs, Red Helmet - Nitro Flash",5,https://cdn.rebrickable.com/media/sets/fig-000159/135545.jpg,https://rebrickable.com/minifigs/fig-000159/race-driver-red-torso-red-legs-red-helmet-nitro-flash/,2020-05-09T14:22:24.505197Z
fig-000160,"Man, Blue Torso, Red Legs, Red Cap (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-000160/110003.jpg,https://rebrickable.com/minifigs/fig-000160/man-blue-torso-red-legs-red-cap-3626a-head/,2020-06-04T23:03:39.589468Z
fig-000161,"Chef, Black Apron with Flaming Burger, Black Legs, Red Cap, Glasses",4,https://cdn.rebrickable.com/media/sets/fig-000161/135780.jpg,https://rebrickable.com/minifigs/fig-000161/chef-black-apron-with-flaming-burger-black-legs-red-cap-glasses/,2024-01-02T21:51:04.645399Z
fig-000162,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Red Hard Hat, Goatee Beard",4,https://cdn.rebrickable.com/media/sets/fig-000162/66971.jpg,https://rebrickable.com/minifigs/fig-000162/construction-worker-orange-jacket-with-zipper-and-reflective-stripes-red-hard-hat-goatee-beard/,2020-05-06T20:39:33.267560Z
fig-000163,"Imperial Shadow Trooper, Short Line on Back, Black, Plain Legs",4,https://cdn.rebrickable.com/media/sets/fig-000163/62622.jpg,https://rebrickable.com/minifigs/fig-000163/imperial-shadow-trooper-short-line-on-back-black-plain-legs/,2024-10-06T06:52:07.689337Z
fig-000164,"Policeman, Black Jacket with Zipper, Radio, Badge, and 'POLICE' on Back, White Helmet with Visor, Open Mouth",5,https://cdn.rebrickable.com/media/sets/fig-000164/106329.jpg,https://rebrickable.com/minifigs/fig-000164/policeman-black-jacket-with-zipper-radio-badge-and-police-on-back-white-helmet-with-visor-open-mouth/,2020-05-13T18:37:38.408189Z
fig-000165,"Red Torso, Blue Legs, Blue Cap",4,https://cdn.rebrickable.com/media/sets/fig-000165/71045.jpg,https://rebrickable.com/minifigs/fig-000165/red-torso-blue-legs-blue-cap/,2020-06-17T14:15:19.633918Z
fig-000166,"Imperial Officer / Captain / Commandant / Commander, Battle Armor, Black Hips",4,https://cdn.rebrickable.com/media/sets/fig-000166/69985.jpg,https://rebrickable.com/minifigs/fig-000166/imperial-officer-captain-commandant-commander-battle-armor-black-hips/,2020-07-07T00:58:08.215119Z
fig-000167,"Blue Torso, White Legs, Blue Arctic Hood",4,https://cdn.rebrickable.com/media/sets/fig-000167/71139.jpg,https://rebrickable.com/minifigs/fig-000167/blue-torso-white-legs-blue-arctic-hood/,2020-06-08T13:02:59.639948Z
fig-000168,"Soccer Player White Torso with Blue/Red Stripes, Blue Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-000168/73705.jpg,https://rebrickable.com/minifigs/fig-000168/soccer-player-white-torso-with-bluered-stripes-blue-legs-black-hair/,2020-05-05T21:00:45.757381Z
fig-000169,"Policeman, Dark Blue Jacket with Zipper, Badge, and 'POLICE' on Back, White Helmet with Visor",5,https://cdn.rebrickable.com/media/sets/fig-000169/109486.jpg,https://rebrickable.com/minifigs/fig-000169/policeman-dark-blue-jacket-with-zipper-badge-and-police-on-back-white-helmet-with-visor/,2020-05-13T21:55:10.545536Z
fig-000170,"Man - White Torso, Black Legs, Red Hat, Black Legs",4,https://cdn.rebrickable.com/media/sets/fig-000170/69943.jpg,https://rebrickable.com/minifigs/fig-000170/man-white-torso-black-legs-red-hat-black-legs/,2020-06-18T18:35:42.395463Z
fig-000171,Rocker Girl,4,https://cdn.rebrickable.com/media/sets/fig-000171/70106.jpg,https://rebrickable.com/minifigs/fig-000171/rocker-girl/,2020-05-30T16:06:25.958992Z
fig-000172,"White Torso, Green Overall, Green Cap",4,https://cdn.rebrickable.com/media/sets/fig-000172/118006.jpg,https://rebrickable.com/minifigs/fig-000172/white-torso-green-overall-green-cap/,2020-05-24T10:50:17.936400Z
fig-000173,Chess Piece - Crown - Pawn,4,https://cdn.rebrickable.com/media/sets/fig-000173/68106.jpg,https://rebrickable.com/minifigs/fig-000173/chess-piece-crown-pawn/,2021-01-03T01:16:49.648233Z
fig-000174,"Racer, Red Jacket with Zipper, Red Helmet with Visor (3626a Head)",5,https://cdn.rebrickable.com/media/sets/fig-000174/94565.jpg,https://rebrickable.com/minifigs/fig-000174/racer-red-jacket-with-zipper-red-helmet-with-visor-3626a-head/,2020-05-19T22:31:04.864534Z
fig-000175,"Man, Blue Overalls over Shirt, Blue Legs, Red Cap, Goatee Beard",4,https://cdn.rebrickable.com/media/sets/fig-000175/150385.jpg,https://rebrickable.com/minifigs/fig-000175/man-blue-overalls-over-shirt-blue-legs-red-cap-goatee-beard/,2020-05-11T17:19:10.465284Z
fig-000176,Soccer Player,4,https://cdn.rebrickable.com/media/sets/fig-000176/70175.jpg,https://rebrickable.com/minifigs/fig-000176/soccer-player/,2020-05-22T23:40:54.942147Z
fig-000177,Hockey Player,6,https://cdn.rebrickable.com/media/sets/fig-000177/99514.jpg,https://rebrickable.com/minifigs/fig-000177/hockey-player/,2020-05-22T23:34:22.081750Z
fig-000178,Zombie Driver,4,https://cdn.rebrickable.com/media/sets/fig-000178/119496.jpg,https://rebrickable.com/minifigs/fig-000178/zombie-driver/,2020-04-16T22:29:45.426021Z
fig-000179,"Mia - Medium Blue Top, Lime Shorts",4,https://cdn.rebrickable.com/media/sets/fig-000179/114758.jpg,https://rebrickable.com/minifigs/fig-000179/mia-medium-blue-top-lime-shorts/,2020-04-12T22:08:37.548346Z
fig-000180,Dastan,4,https://cdn.rebrickable.com/media/sets/fig-000180/108852.jpg,https://rebrickable.com/minifigs/fig-000180/dastan/,2020-04-30T21:50:01.909150Z
fig-000181,"Man, White Torso with Red and Blue Stripes, White Legs, Red Helmet",4,https://cdn.rebrickable.com/media/sets/fig-000181/136746.jpg,https://rebrickable.com/minifigs/fig-000181/man-white-torso-with-red-and-blue-stripes-white-legs-red-helmet/,2020-05-25T21:31:01.474715Z
fig-000182,"Man, Black Vest and Tie, Dark Bluish Gray Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-000182/84983.jpg,https://rebrickable.com/minifigs/fig-000182/man-black-vest-and-tie-dark-bluish-gray-legs-black-hair/,2020-06-08T02:38:15.829711Z
fig-000183,"Man, White Vest with Truck, Blue Legs, Blue Cap (3626a Head)",4,https://cdn.rebrickable.com/media/sets/fig-000183/62951.jpg,https://rebrickable.com/minifigs/fig-000183/man-white-vest-with-truck-blue-legs-blue-cap-3626a-head/,2020-05-19T22:35:29.707575Z
fig-000184,"King Leo (Knights Kingdom I) - Lion Shield, Helmet",5,https://cdn.rebrickable.com/media/sets/fig-000184/74235.jpg,https://rebrickable.com/minifigs/fig-000184/king-leo-knights-kingdom-i-lion-shield-helmet/,2020-05-07T17:20:32.380714Z
fig-000185,"Policeman, Black Jacket with Pocket and Badge, White Hat, Smile, Brown Eyebrows",4,https://cdn.rebrickable.com/media/sets/fig-000185/65468.jpg,https://rebrickable.com/minifigs/fig-000185/policeman-black-jacket-with-pocket-and-badge-white-hat-smile-brown-eyebrows/,2024-12-22T20:19:12.125967Z
fig-000186,Sherry Scratchen-Post (CMF),4,https://cdn.rebrickable.com/media/sets/fig-000186/114207.jpg,https://rebrickable.com/minifigs/fig-000186/sherry-scratchen-post-cmf/,2020-05-02T23:46:18.241614Z
fig-000187,"Paramedic, Vibrant Yellow Safety Vest, Dark Turquoise Legs, Dark Brown Hair",4,https://cdn.rebrickable.com/media/sets/fig-000187/147805.jpg,https://rebrickable.com/minifigs/fig-000187/paramedic-vibrant-yellow-safety-vest-dark-turquoise-legs-dark-brown-hair/,2024-01-02T21:57:34.258865Z
fig-000188,"Olivia - Magenta Top, Dark Blue Shorts",4,https://cdn.rebrickable.com/media/sets/fig-000188/112712.jpg,https://rebrickable.com/minifigs/fig-000188/olivia-magenta-top-dark-blue-shorts/,2020-04-12T22:12:41.841609Z
fig-000189,"Flexible Gymnast, Team GB (CMF)",5,https://cdn.rebrickable.com/media/sets/fig-000189/118349.jpg,https://rebrickable.com/minifigs/fig-000189/flexible-gymnast-team-gb-cmf/,2020-05-02T22:12:34.342562Z
fig-000190,"Rebel Trooper in Hoth Uniform, Tan Hat, Moustache",6,https://cdn.rebrickable.com/media/sets/fig-000190/69344.jpg,https://rebrickable.com/minifigs/fig-000190/rebel-trooper-in-hoth-uniform-tan-hat-moustache/,2020-07-07T00:33:59.426532Z
fig-000191,Troll Warrior 3 (Orc),4,https://cdn.rebrickable.com/media/sets/fig-000191/68391.jpg,https://rebrickable.com/minifigs/fig-000191/troll-warrior-3-orc/,2020-06-08T14:24:23.275963Z
fig-000192,"Emma - Lavender Top, Bright Light Blue Skirt",4,https://cdn.rebrickable.com/media/sets/fig-000192/113439.jpg,https://rebrickable.com/minifigs/fig-000192/emma-lavender-top-bright-light-blue-skirt/,2020-04-12T22:13:28.223363Z
fig-000193,Slithraa,3,https://cdn.rebrickable.com/media/sets/fig-000193/134570.jpg,https://rebrickable.com/minifigs/fig-000193/slithraa/,2020-04-13T06:57:44.522224Z
fig-000194,Spaceman (2447 Visor),5,https://cdn.rebrickable.com/media/sets/fig-000194/85091.jpg,https://rebrickable.com/minifigs/fig-000194/spaceman-2447-visor/,2020-05-04T20:50:02.402487Z
fig-000195,Harry Cane,5,https://cdn.rebrickable.com/media/sets/fig-000195/57275.jpg,https://rebrickable.com/minifigs/fig-000195/harry-cane/,2023-11-29T05:33:12.612603Z
fig-000196,"TIE Pilot, Plain Legs, Plain Black Head (30408 Helmet)",4,https://cdn.rebrickable.com/media/sets/fig-000196/150406.jpg,https://rebrickable.com/minifigs/fig-000196/tie-pilot-plain-legs-plain-black-head-30408-helmet/,2020-07-06T17:56:22.590997Z
fig-000197,Artist (CMF),4,https://cdn.rebrickable.com/media/sets/fig-000197/65655.jpg,https://rebrickable.com/minifigs/fig-000197/artist-cmf/,2020-06-06T21:16:10.318646Z
fig-000198,"Policeman, Black Jacket with Zipper, Radio, and Badge, White Helmet and Visor, Sunglasses",5,https://cdn.rebrickable.com/media/sets/fig-000198/63912.jpg,https://rebrickable.com/minifigs/fig-000198/policeman-black-jacket-with-zipper-radio-and-badge-white-helmet-and-visor-sunglasses/,2020-05-12T00:00:22.386380Z
fig-000199,"Emma - Medium Blue Crop Top, Dark Pink Shorts",5,https://cdn.rebrickable.com/media/sets/fig-000199/90851.jpg,https://rebrickable.com/minifigs/fig-000199/emma-medium-blue-crop-top-dark-pink-shorts/,2020-04-12T22:14:18.756263Z
fig-000200,"Woman, Tied Pink Tank Top with Flowers, White Legs, Black Hair",4,https://cdn.rebrickable.com/media/sets/fig-000200/144519.jpg,https://rebrickable.com/minifigs/fig-000200/woman-tied-pink-tank-top-with-flowers-white-legs-black-hair/,2020-05-28T18:59:44.324143Z
fig-000201,Lifeguard (CMF),4,https://cdn.rebrickable.com/media/sets/fig-000201/65656.jpg,https://rebrickable.com/minifigs/fig-000201/lifeguard-cmf/,2020-06-06T21:15:56.676353Z
