inventory_id,fig_num,quantity,set_num,set_url,last_modified
32703,fig-006002,1,fig-006002,https://rebrickable.com/minifigs/fig-006002/park-worker-female/,2020-04-30 14:14:39.993005+00:00
32703,fig-006003,1,fig-006003,https://rebrickable.com/minifigs/fig-006003/hudson-harper/,2020-04-30 14:14:49.884364+00:00
32720,fig-003223,1,fig-003223,https://rebrickable.com/minifigs/fig-003223/buzz-lightyear/,2020-04-16 18:20:01.418387+00:00
32720,fig-003224,1,fig-003224,https://rebrickable.com/minifigs/fig-003224/bo-peep/,2020-04-16 18:15:17.525870+00:00
32720,fig-003225,1,fig-003225,https://rebrickable.com/minifigs/fig-003225/bunny/,2020-04-16 18:21:36.898268+00:00
32720,fig-003226,1,fig-003226,https://rebrickable.com/minifigs/fig-003226/woody-scared-happy/,2022-08-08 19:15:56.946718+00:00
32730,fig-006443,1,fig-006443,https://rebrickable.com/minifigs/fig-006443/wilma-flintstone/,2020-05-20 04:37:09.888115+00:00
32730,fig-006444,1,fig-006444,https://rebrickable.com/minifigs/fig-006444/barney-rubble/,2020-05-20 04:37:08.895888+00:00
32730,fig-006445,1,fig-006445,https://rebrickable.com/minifigs/fig-006445/fred-flintstone/,2020-05-20 04:37:10.645824+00:00
32730,fig-006446,1,fig-006446,https://rebrickable.com/minifigs/fig-006446/betty-rubble/,2020-05-20 04:37:11.331545+00:00
32739,fig-004403,1,fig-004403,https://rebrickable.com/minifigs/fig-004403/major-vonreg/,2020-04-22 19:13:20.282798+00:00
32739,fig-004404,1,fig-004404,https://rebrickable.com/minifigs/fig-004404/kaz-xiono/,2020-04-22 19:13:15.147281+00:00
32739,fig-004405,1,fig-004405,https://rebrickable.com/minifigs/fig-004405/r1-j5-bucket/,2020-04-22 19:13:14.848432+00:00
32739,fig-004406,1,fig-004406,https://rebrickable.com/minifigs/fig-004406/princess-leia-general-leia-dark-tan-turtle-neck/,2020-06-19 23:28:29.124631+00:00
32740,fig-004428,1,fig-004428,https://rebrickable.com/minifigs/fig-004428/bb-8-large-photoreceptor/,2020-06-20 01:21:29.461492+00:00
32740,fig-004429,1,fig-004429,https://rebrickable.com/minifigs/fig-004429/griff-halloran/,2020-04-23 05:30:26.897493+00:00
32740,fig-004431,1,fig-004431,https://rebrickable.com/minifigs/fig-004431/poe-dameron-white-and-orange-pilot-outfit/,2020-07-02 00:36:31.253291+00:00
32741,fig-004408,2,fig-004408,https://rebrickable.com/minifigs/fig-004408/snowtrooper-white-hips-printed-legs-dark-tan-hands-3626cpr1149-head/,2021-10-09 15:55:46.935101+00:00
32741,fig-004432,1,fig-004432,https://rebrickable.com/minifigs/fig-004432/rebel-trooper-in-hoth-uniform-dark-tan-hat-white-beard/,2020-07-07 00:35:27.319056+00:00
32741,fig-004434,1,fig-004434,https://rebrickable.com/minifigs/fig-004434/rebel-trooper-in-hoth-uniform-dark-tan-hat-frown/,2020-07-07 00:36:21.882133+00:00
32741,fig-004435,1,fig-004435,https://rebrickable.com/minifigs/fig-004435/rebel-trooper-in-hoth-uniform-dark-tan-hat-open-mouth/,2020-07-07 00:36:36.307388+00:00
32741,fig-010482,1,fig-010482,https://rebrickable.com/minifigs/fig-010482/imperial-probe-droid/,2020-08-29 18:40:58.000140+00:00
32742,fig-004408,1,fig-004408,https://rebrickable.com/minifigs/fig-004408/snowtrooper-white-hips-printed-legs-dark-tan-hands-3626cpr1149-head/,2021-10-09 15:55:46.935101+00:00
32742,fig-004409,1,fig-004409,https://rebrickable.com/minifigs/fig-004409/rebel-trooper-in-hoth-uniform-dark-tan-hat-dark-brown-beard/,2020-07-07 00:35:12.861493+00:00
32743,fig-003941,1,fig-003941,https://rebrickable.com/minifigs/fig-003941/wicket-ewok-dark-orange-hood-tan-face/,2020-06-22 17:27:15.883011+00:00
32743,fig-004410,1,fig-004410,https://rebrickable.com/minifigs/fig-004410/scout-trooper-dual-molded-white-and-black-helmet-open-mouth/,2020-09-01 20:17:38.991472+00:00
32744,fig-003227,1,fig-003227,https://rebrickable.com/minifigs/fig-003227/alien-with-magenta-collar/,2020-04-16 18:25:57.654979+00:00
32744,fig-003229,1,fig-003229,https://rebrickable.com/minifigs/fig-003229/rex-with-tan-underside/,2020-04-16 18:53:24.288218+00:00
32744,fig-003230,1,fig-003230,https://rebrickable.com/minifigs/fig-003230/jessie-with-bow-in-hair/,2020-04-16 18:55:00.453597+00:00
32745,fig-003223,1,fig-003223,https://rebrickable.com/minifigs/fig-003223/buzz-lightyear/,2020-04-16 18:20:01.418387+00:00
32745,fig-003227,1,fig-003227,https://rebrickable.com/minifigs/fig-003227/alien-with-magenta-collar/,2020-04-16 18:25:57.654979+00:00
32746,fig-001986,1,fig-001986,https://rebrickable.com/minifigs/fig-001986/woody-happy/,2022-08-08 19:15:47.455991+00:00
32751,fig-004919,1,fig-004919,https://rebrickable.com/minifigs/fig-004919/green-goblin-with-gold-eyes-on-helmet/,2020-06-06 20:48:15.668720+00:00
32751,fig-004920,1,fig-004920,https://rebrickable.com/minifigs/fig-004920/mary-jane-with-white-jacket-and-pink-shirt/,2020-04-24 19:50:02.959010+00:00
32751,fig-004921,1,fig-004921,https://rebrickable.com/minifigs/fig-004921/spider-man-with-silver-webbing/,2020-06-06 20:47:44.969794+00:00
32751,fig-004922,1,fig-004922,https://rebrickable.com/minifigs/fig-004922/taxi-driver/,2020-04-24 19:50:57.033631+00:00
32824,fig-002432,1,fig-002432,https://rebrickable.com/minifigs/fig-002432/charge-with-black-and-blue-clothing/,2020-04-12 17:33:28.516482+00:00
32824,fig-002433,1,fig-002433,https://rebrickable.com/minifigs/fig-002433/crunch/,2020-04-12 17:34:21.128895+00:00
32824,fig-003449,1,fig-003449,https://rebrickable.com/minifigs/fig-003449/tee-vee/,2020-04-17 17:40:07.701921+00:00
32843,fig-008277,1,fig-008277,https://rebrickable.com/minifigs/fig-008277/construction-worker-white-shirt-with-tie-and-suspenders-red-hard-hat-mutton-chops-and-moustache/,2020-06-04 21:05:33.686407+00:00
32843,fig-008278,1,fig-008278,https://rebrickable.com/minifigs/fig-008278/construction-worker-safety-jacket-over-hoodie-with-belt-orange-legs-red-hard-hat-with-ear-defenders-stubble/,2020-06-04 21:05:23.117274+00:00
32910,fig-001987,1,fig-001987,https://rebrickable.com/minifigs/fig-001987/heavy-metal-faith/,2020-04-15 21:58:22.722357+00:00
33025,fig-003083,1,fig-003083,https://rebrickable.com/minifigs/fig-003083/rubeus-hagrid-reddish-brown-overcoat/,2020-05-04 07:10:35.860396+00:00
33025,fig-006107,1,fig-006107,https://rebrickable.com/minifigs/fig-006107/ron-weasley-gryffindor-sweater/,2020-05-02 02:45:32.721708+00:00
33025,fig-006141,1,fig-006141,https://rebrickable.com/minifigs/fig-006141/albus-dumbledore-sand-blue-outfit-with-braid-clasps/,2020-05-04 05:56:32.128374+00:00
33025,fig-006151,1,fig-006151,https://rebrickable.com/minifigs/fig-006151/professor-severus-snape-dark-purple-vest-cape/,2020-05-04 06:58:37.888358+00:00
33025,fig-006152,1,fig-006152,https://rebrickable.com/minifigs/fig-006152/professor-dolores-umbridge-dark-pink-outfit/,2020-05-04 06:48:18.202848+00:00
33025,fig-006153,1,fig-006153,https://rebrickable.com/minifigs/fig-006153/death-eater-black-hood-and-cape/,2020-05-04 05:59:47.729279+00:00
33025,fig-006154,1,fig-006154,https://rebrickable.com/minifigs/fig-006154/draco-malfoy-slytherin-sweater/,2020-05-02 02:45:52.237182+00:00
33025,fig-006155,1,fig-006155,https://rebrickable.com/minifigs/fig-006155/harry-potter-gryffindor-sweater-high-arms-on-glasses/,2020-05-04 06:20:05.532922+00:00
33025,fig-006156,1,fig-006156,https://rebrickable.com/minifigs/fig-006156/hermione-granger-gryffindor-sweater-mid-length-hair-with-braid/,2020-05-04 06:37:59.236623+00:00
33130,fig-001078,1,fig-001078,https://rebrickable.com/minifigs/fig-001078/racer-dark-azure-and-blue-jumpsuit-blue-helmet-with-visor-yellow-life-vest/,2020-06-10 00:29:12.166659+00:00
33208,fig-005433,1,fig-005433,https://rebrickable.com/minifigs/fig-005433/outrider/,2020-04-27 17:37:03.507375+00:00
33208,fig-005466,1,fig-005466,https://rebrickable.com/minifigs/fig-005466/outrider-with-shoulder-armor/,2020-04-27 17:36:08.907332+00:00
33208,fig-005467,1,fig-005467,https://rebrickable.com/minifigs/fig-005467/ant-man-scott-lang-white-advanced-tech-quantum-suit/,2024-03-15 18:10:57.667984+00:00
33208,fig-005468,1,fig-005468,https://rebrickable.com/minifigs/fig-005468/war-machine-white-advanced-tech-quantum-suit/,2024-03-15 18:10:16.923394+00:00
33209,fig-005584,2,fig-005584,https://rebrickable.com/minifigs/fig-005584/chitauri/,2020-04-26 22:37:45.589530+00:00
33209,fig-005585,1,fig-005585,https://rebrickable.com/minifigs/fig-005585/rocket-raccoon-white-advanced-tech-quantum-suit/,2024-03-15 18:10:43.213416+00:00
33209,fig-005586,1,fig-005586,https://rebrickable.com/minifigs/fig-005586/thor-white-advanced-tech-quantum-suit/,2024-03-15 18:11:25.759782+00:00
33209,fig-005587,1,fig-005587,https://rebrickable.com/minifigs/fig-005587/hawkeye-white-advanced-tech-quantum-suit-and-quiver/,2024-03-15 18:10:32.992960+00:00
33209,fig-005588,1,fig-005588,https://rebrickable.com/minifigs/fig-005588/black-widow-white-advanced-tech-quantum-suit/,2024-03-15 18:12:15.087671+00:00
33268,fig-005466,1,fig-005466,https://rebrickable.com/minifigs/fig-005466/outrider-with-shoulder-armor/,2020-04-27 17:36:08.907332+00:00
33268,fig-005470,2,fig-005470,https://rebrickable.com/minifigs/fig-005470/outrider-with-claws/,2020-04-26 07:49:49.471307+00:00
33268,fig-005471,1,fig-005471,https://rebrickable.com/minifigs/fig-005471/captain-america-white-advanced-tech-quantum-suit/,2024-03-15 18:12:04.111847+00:00
33269,fig-005433,2,fig-005433,https://rebrickable.com/minifigs/fig-005433/outrider/,2020-04-27 17:37:03.507375+00:00
33269,fig-005454,1,fig-005454,https://rebrickable.com/minifigs/fig-005454/iron-man-mark-50-armor/,2022-04-29 17:50:40.451050+00:00
33269,fig-005460,1,fig-005460,https://rebrickable.com/minifigs/fig-005460/iron-man-mark-41-armor-bones-armor/,2024-03-14 23:07:17.583835+00:00
33269,fig-005462,1,fig-005462,https://rebrickable.com/minifigs/fig-005462/iron-man-mark-1-armor/,2020-04-26 07:35:22.029750+00:00
33269,fig-005463,1,fig-005463,https://rebrickable.com/minifigs/fig-005463/iron-man-mark-5-armor/,2020-04-26 07:38:45.351198+00:00
33270,fig-005433,1,fig-005433,https://rebrickable.com/minifigs/fig-005433/outrider/,2020-04-27 17:37:03.507375+00:00
33270,fig-005570,1,fig-005570,https://rebrickable.com/minifigs/fig-005570/nebula-white-advanced-tech-quantum-suit/,2024-03-15 18:11:09.834269+00:00
33270,fig-005571,1,fig-005571,https://rebrickable.com/minifigs/fig-005571/hulk-big-fig-black-hair-dark-blue-pants/,2022-01-08 19:56:37.374857+00:00
33270,fig-005572,1,fig-005572,https://rebrickable.com/minifigs/fig-005572/thanos-with-gold-armor-on-arms-big-fig/,2020-05-02 09:04:46.639364+00:00
33270,fig-005573,1,fig-005573,https://rebrickable.com/minifigs/fig-005573/captain-marvel-with-medium-nougat-hair/,2020-04-28 10:02:07.152091+00:00
33270,fig-005574,1,fig-005574,https://rebrickable.com/minifigs/fig-005574/iron-man-mark-85-armor-pearl-gold-arms-rounded-helmet/,2023-09-04 15:40:37.624576+00:00
33343,fig-001988,1,fig-001988,https://rebrickable.com/minifigs/fig-001988/chicken/,2021-11-29 11:01:42.490826+00:00
33466,fig-001989,1,fig-001989,https://rebrickable.com/minifigs/fig-001989/man-blue-overalls-over-white-v-neck-shirt-dark-red-cap-beard/,2020-06-08 21:05:39.005406+00:00
33528,fig-001990,1,fig-001990,https://rebrickable.com/minifigs/fig-001990/rex-dangervest-neck-bracket/,2023-11-29 16:33:37.265580+00:00
33557,fig-000636,1,fig-000636,https://rebrickable.com/minifigs/fig-000636/hikaru/,2020-04-24 17:00:38.013261+00:00
33716,fig-012382,1,fig-012382,https://rebrickable.com/minifigs/fig-012382/lady-liberty-3626c-head-rubber-crown/,2022-03-28 15:08:33.956003+00:00
33760,fig-001991,1,fig-001991,https://rebrickable.com/minifigs/fig-001991/robin-with-red-eyemask-jason-todd/,2022-10-05 05:05:10.946694+00:00
33776,fig-005826,1,fig-005826,https://rebrickable.com/minifigs/fig-005826/mickey-mouse-black-and-white/,2020-04-27 22:05:41.791381+00:00
33776,fig-005827,1,fig-005827,https://rebrickable.com/minifigs/fig-005827/minnie-mouse-black-and-white/,2020-04-27 22:06:10.104074+00:00
33841,fig-001992,1,fig-001992,https://rebrickable.com/minifigs/fig-001992/iron-baron/,2020-04-15 06:52:07.225652+00:00
33849,fig-005577,1,fig-005577,https://rebrickable.com/minifigs/fig-005577/mysterio-dark-green-outfit/,2022-08-12 23:52:23.514871+00:00
33849,fig-005581,1,fig-005581,https://rebrickable.com/minifigs/fig-005581/spider-man-in-black-and-gray-outfit/,2020-04-26 22:28:37.260621+00:00
33849,fig-005582,1,fig-005582,https://rebrickable.com/minifigs/fig-005582/firefighter-with-reddish-brown-skin-and-dark-red-fire-helmet/,2020-04-26 22:29:47.895143+00:00
33850,fig-005577,1,fig-005577,https://rebrickable.com/minifigs/fig-005577/mysterio-dark-green-outfit/,2022-08-12 23:52:23.514871+00:00
33850,fig-005578,1,fig-005578,https://rebrickable.com/minifigs/fig-005578/mj-michelle-jones/,2020-04-26 22:23:39.019635+00:00
33850,fig-005579,1,fig-005579,https://rebrickable.com/minifigs/fig-005579/hydro-man/,2020-04-27 17:37:11.313997+00:00
33850,fig-005580,1,fig-005580,https://rebrickable.com/minifigs/fig-005580/peter-parker-transforming-in-spider-man/,2020-04-26 22:26:03.154662+00:00
33851,fig-004611,1,fig-004611,https://rebrickable.com/minifigs/fig-004611/spider-man-with-dual-molded-legs-with-red-boots/,2020-04-23 03:54:41.668217+00:00
33851,fig-005575,1,fig-005575,https://rebrickable.com/minifigs/fig-005575/nick-fury-in-long-black-coat-over-gray-sweater/,2020-06-08 01:44:03.460536+00:00
33851,fig-005576,1,fig-005576,https://rebrickable.com/minifigs/fig-005576/happy-hogan/,2020-04-26 22:20:55.593592+00:00
33851,fig-005577,1,fig-005577,https://rebrickable.com/minifigs/fig-005577/mysterio-dark-green-outfit/,2022-08-12 23:52:23.514871+00:00
33878,fig-005992,1,fig-005992,https://rebrickable.com/minifigs/fig-005992/simon-masrani/,2020-04-29 19:02:24.127674+00:00
33878,fig-005993,1,fig-005993,https://rebrickable.com/minifigs/fig-005993/acu-trooper-with-sand-blue-armor-scared/,2020-04-29 19:02:41.189200+00:00
33913,fig-007479,1,fig-007479,https://rebrickable.com/minifigs/fig-007479/boy-open-bright-light-blue-hoodie-over-dark-purple-shirt-with-star-short-blue-legs-tan-hair/,2020-05-08 06:17:37.639892+00:00
34028,fig-007516,1,fig-007516,https://rebrickable.com/minifigs/fig-007516/race-driver-white-torso-white-legs-white-helmet-ferrari/,2020-05-08 14:49:57.545662+00:00
34028,fig-007517,1,fig-007517,https://rebrickable.com/minifigs/fig-007517/engineer-ferrari-female/,2020-05-08 14:48:35.824853+00:00
34028,fig-007518,1,fig-007518,https://rebrickable.com/minifigs/fig-007518/engineer-ferrari-male/,2020-05-09 08:13:32.079386+00:00
34028,fig-007519,1,fig-007519,https://rebrickable.com/minifigs/fig-007519/engineer-ferrari-female-black-legs/,2020-05-08 14:49:52.348221+00:00
34048,fig-000411,1,fig-000411,https://rebrickable.com/minifigs/fig-000411/indiana-jones/,2020-04-27 23:11:38.961648+00:00
34048,fig-005835,1,fig-005835,https://rebrickable.com/minifigs/fig-005835/mutt-williams/,2020-05-25 01:53:51.144270+00:00
34048,fig-005856,1,fig-005856,https://rebrickable.com/minifigs/fig-005856/russian-guard-with-open-mouth-smirk/,2020-04-27 23:46:01.570771+00:00
34048,fig-005859,1,fig-005859,https://rebrickable.com/minifigs/fig-005859/irina-spalko/,2020-04-27 23:57:15.491333+00:00
34048,fig-005869,1,fig-005869,https://rebrickable.com/minifigs/fig-005869/ugha-warrior-with-hair/,2020-04-28 00:10:16.959749+00:00
34048,fig-005870,1,fig-005870,https://rebrickable.com/minifigs/fig-005870/ugha-warrior/,2020-04-28 00:10:40.981159+00:00
34048,fig-005871,3,fig-005871,https://rebrickable.com/minifigs/fig-005871/akator-skeleton-with-crystal-skull/,2020-04-28 00:11:34.977139+00:00
34048,fig-005872,1,fig-005872,https://rebrickable.com/minifigs/fig-005872/skeleton-evil-face-armor-and-helmet-straight-arms/,2022-08-08 19:34:24.167716+00:00
34080,fig-001993,1,fig-001993,https://rebrickable.com/minifigs/fig-001993/mickey-mouse-classic-black-and-white-black-boots-cmf/,2023-10-15 09:46:56.069550+00:00
34081,fig-001994,1,fig-001994,https://rebrickable.com/minifigs/fig-001994/minnie-mouse-black-and-white-cmf/,2020-05-03 03:13:05.072099+00:00
34082,fig-001995,1,fig-001995,https://rebrickable.com/minifigs/fig-001995/scrooge-mcduck-cmf/,2020-05-03 03:28:12.741171+00:00
34083,fig-001996,1,fig-001996,https://rebrickable.com/minifigs/fig-001996/huey-cmf/,2020-05-03 03:34:37.043397+00:00
34084,fig-001997,1,fig-001997,https://rebrickable.com/minifigs/fig-001997/dewey-cmf/,2020-05-03 03:21:31.788178+00:00
34085,fig-001998,1,fig-001998,https://rebrickable.com/minifigs/fig-001998/louie-cmf/,2020-05-03 03:29:58.902625+00:00
34086,fig-001999,1,fig-001999,https://rebrickable.com/minifigs/fig-001999/chip-cmf/,2020-05-03 03:23:10.381585+00:00
34087,fig-002000,1,fig-002000,https://rebrickable.com/minifigs/fig-002000/dale-cmf/,2020-05-03 03:22:15.917653+00:00
34088,fig-002001,1,fig-002001,https://rebrickable.com/minifigs/fig-002001/jasmine-cmf/,2020-05-03 03:30:58.563837+00:00
34089,fig-002002,1,fig-002002,https://rebrickable.com/minifigs/fig-002002/jafar-cmf/,2020-05-03 03:32:30.112637+00:00
34090,fig-002003,1,fig-002003,https://rebrickable.com/minifigs/fig-002003/anna-cmf/,2020-05-03 03:23:51.841946+00:00
34091,fig-002004,1,fig-002004,https://rebrickable.com/minifigs/fig-002004/elsa-cmf/,2020-05-03 03:18:56.320797+00:00
34092,fig-002005,1,fig-002005,https://rebrickable.com/minifigs/fig-002005/jack-skellington-cmf/,2020-05-03 03:33:21.728129+00:00
34093,fig-002006,1,fig-002006,https://rebrickable.com/minifigs/fig-002006/sally-cmf/,2020-05-03 03:29:03.363748+00:00
34094,fig-002007,1,fig-002007,https://rebrickable.com/minifigs/fig-002007/edna-mode-cmf/,2020-05-03 03:20:42.912932+00:00
34095,fig-002008,1,fig-002008,https://rebrickable.com/minifigs/fig-002008/frozone-cmf/,2020-05-03 03:17:59.745084+00:00
34096,fig-002009,1,fig-002009,https://rebrickable.com/minifigs/fig-002009/hercules-cmf/,2020-05-03 03:35:24.157904+00:00
34097,fig-002010,1,fig-002010,https://rebrickable.com/minifigs/fig-002010/hades-cmf/,2020-05-03 03:16:52.642852+00:00
34101,fig-014938,1,fig-014938,https://rebrickable.com/minifigs/fig-014938/snow-queen/,2024-04-09 17:39:49.500784+00:00
34119,fig-002011,1,fig-002011,https://rebrickable.com/minifigs/fig-002011/iron-man-white-advanced-tech-quantum-suit-with-neck-bracket/,2024-03-15 18:09:25.083185+00:00
34183,fig-005474,1,fig-005474,https://rebrickable.com/minifigs/fig-005474/robin-with-green-eyemask-and-hands-short-legs-and-yellow-cape/,2020-04-26 08:13:29.904289+00:00
34183,fig-005477,1,fig-005477,https://rebrickable.com/minifigs/fig-005477/batman-dark-bluish-gray-suit-black-cape-and-cowl-black-head-dark-bluish-gray-legs-gold-trim-batman-logo-39444-cape/,2021-10-01 20:44:24.660571+00:00
34183,fig-005481,1,fig-005481,https://rebrickable.com/minifigs/fig-005481/mr-freeze-in-pearl-dark-gray-outfit-with-red-goggles-and-neck-bracket/,2020-06-08 00:45:56.980281+00:00
34184,fig-005477,1,fig-005477,https://rebrickable.com/minifigs/fig-005477/batman-dark-bluish-gray-suit-black-cape-and-cowl-black-head-dark-bluish-gray-legs-gold-trim-batman-logo-39444-cape/,2021-10-01 20:44:24.660571+00:00
34184,fig-005480,1,fig-005480,https://rebrickable.com/minifigs/fig-005480/the-joker-with-dark-purple-vest-over-green-shirt-and-orange-bow-tie/,2020-04-27 05:37:28.222021+00:00
34185,fig-005315,1,fig-005315,https://rebrickable.com/minifigs/fig-005315/the-riddler-in-lime-suit-with-black-shirt/,2020-04-25 20:13:31.181198+00:00
34185,fig-005477,1,fig-005477,https://rebrickable.com/minifigs/fig-005477/batman-dark-bluish-gray-suit-black-cape-and-cowl-black-head-dark-bluish-gray-legs-gold-trim-batman-logo-39444-cape/,2021-10-01 20:44:24.660571+00:00
34185,fig-005478,1,fig-005478,https://rebrickable.com/minifigs/fig-005478/shazam-with-white-hood-and-cape/,2020-04-26 08:06:34.242696+00:00
